,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
3063,CCU,IXA,17:30:00,1,00:50:00,18:20:00,1,6E875,6E,IndiGo,6885,,
3064,CCU,IXA,17:30:00,4,00:50:00,18:20:00,4,6E875,6E,IndiGo,6885,,
3065,CCU,IXA,17:30:00,6,00:50:00,18:20:00,6,6E875,6E,IndiGo,6885,,
3066,CCU,IXA,18:05:00,5,00:50:00,18:55:00,5,6E348,6E,IndiGo,6885,,
3067,CCU,IXA,17:30:00,0,00:50:00,18:20:00,0,6E875,6E,IndiGo,6885,,
3068,CCU,IXA,07:10:00,3,00:55:00,08:05:00,3,6.00E+245,6E,IndiGo,6885,,
3069,CCU,IXA,07:10:00,4,00:55:00,08:05:00,4,6.00E+245,6E,IndiGo,6885,,
3070,CCU,IXA,07:10:00,0,00:55:00,08:05:00,0,6.00E+245,6E,IndiGo,6885,,
3071,CCU,IXA,07:10:00,6,00:55:00,08:05:00,6,6.00E+245,6E,IndiGo,6885,,
3072,CCU,IXA,07:10:00,1,00:55:00,08:05:00,1,6.00E+245,6E,IndiGo,6885,,
3073,CCU,IXA,07:10:00,5,00:55:00,08:05:00,5,6.00E+245,6E,IndiGo,6885,,
3074,CCU,IXA,07:10:00,2,00:55:00,08:05:00,2,6.00E+245,6E,IndiGo,6885,,
3075,CCU,PAT,14:40:00,1,01:10:00,15:50:00,1,6E6926,6E,IndiGo,5850,,
3076,CCU,PAT,14:40:00,2,01:10:00,15:50:00,2,6E6926,6E,IndiGo,5850,,
3077,CCU,PAT,18:00:00,4,01:15:00,19:15:00,4,6.00E+114,6E,IndiGo,5850,,
3078,CCU,PAT,18:00:00,2,01:15:00,19:15:00,2,6.00E+114,6E,IndiGo,5850,,
3079,CCU,PAT,18:00:00,6,01:15:00,19:15:00,6,6.00E+114,6E,IndiGo,5850,,
3080,CCU,PAT,18:00:00,3,01:15:00,19:15:00,3,6.00E+114,6E,IndiGo,5850,,
3081,CCU,PAT,18:00:00,5,01:15:00,19:15:00,5,6.00E+114,6E,IndiGo,5850,,
3082,CCU,PAT,07:05:00,5,01:25:00,08:30:00,5,6E6324,6E,IndiGo,5850,,
3083,CCU,PAT,07:05:00,3,01:25:00,08:30:00,3,6E6324,6E,IndiGo,5850,,
3084,CCU,PAT,07:05:00,4,01:25:00,08:30:00,4,6E6324,6E,IndiGo,5850,,
3085,CCU,PAT,07:05:00,6,01:25:00,08:30:00,6,6E6324,6E,IndiGo,5850,,
3086,CCU,PAT,07:05:00,1,01:25:00,08:30:00,1,6E6324,6E,IndiGo,5850,,
3087,CCU,PAT,14:40:00,3,01:10:00,15:50:00,3,6E6926,6E,IndiGo,6206,,
3088,CCU,PAT,18:00:00,1,01:15:00,19:15:00,1,6.00E+114,6E,IndiGo,6563,,
3089,CCU,PAT,07:05:00,2,01:25:00,08:30:00,2,6E6324,6E,IndiGo,6563,,
3090,CCU,PAT,14:40:00,4,01:10:00,15:50:00,4,6E6926,6E,IndiGo,6918,,
3091,CCU,PAT,18:00:00,0,01:15:00,19:15:00,0,6.00E+114,6E,IndiGo,6918,,
3092,CCU,PAT,14:40:00,0,01:10:00,15:50:00,0,6E6926,6E,IndiGo,7274,,
3093,CCU,PAT,14:40:00,6,01:10:00,15:50:00,6,6E6926,6E,IndiGo,7274,,
3094,CCU,PAT,14:40:00,5,01:10:00,15:50:00,5,6E6926,6E,IndiGo,7986,,
3095,CCU,PAT,07:05:00,0,01:25:00,08:30:00,0,6E6324,6E,IndiGo,7986,,
3096,AMD,DEL,21:10:00,5,01:40:00,22:50:00,5,SG922,SG,SpiceJet,7391,,
3097,AMD,DEL,21:10:00,0,01:40:00,22:50:00,0,SG922,SG,SpiceJet,7391,,
3098,AMD,DEL,21:10:00,6,01:40:00,22:50:00,6,SG922,SG,SpiceJet,7391,,
3099,AMD,DEL,06:45:00,4,01:35:00,08:20:00,4,UK926,UK,Vistara,7929,8845,24640
3100,AMD,DEL,06:45:00,6,01:35:00,08:20:00,6,UK926,UK,Vistara,7929,8845,20454
3101,AMD,DEL,20:30:00,4,01:40:00,22:10:00,4,UK966,UK,Vistara,7929,11175,23742
3102,AMD,DEL,20:30:00,6,01:40:00,22:10:00,6,UK966,UK,Vistara,7929,11003,21879
3103,AMD,DEL,08:30:00,6,01:55:00,10:25:00,6,UK946,UK,Vistara,7929,9805,21879
3104,AMD,DEL,07:00:00,6,01:35:00,08:35:00,6,SG8194,SG,SpiceJet,8114,,
3105,AMD,DEL,06:45:00,2,01:35:00,08:20:00,2,UK926,UK,Vistara,8114,9018,20326
3106,AMD,DEL,06:45:00,1,01:35:00,08:20:00,1,UK926,UK,Vistara,8114,9018,24640
3107,AMD,DEL,06:45:00,5,01:35:00,08:20:00,5,UK926,UK,Vistara,8114,9018,22244
3108,AMD,DEL,06:45:00,3,01:35:00,08:20:00,3,UK926,UK,Vistara,8114,9018,20326
3109,AMD,DEL,06:45:00,0,01:35:00,08:20:00,0,UK926,UK,Vistara,8114,8845,24640
3110,AMD,DEL,20:30:00,1,01:40:00,22:10:00,1,UK966,UK,Vistara,8114,9978,26138
3111,AMD,DEL,21:10:00,3,01:40:00,22:50:00,3,SG922,SG,SpiceJet,8114,,
3112,AMD,DEL,21:10:00,4,01:40:00,22:50:00,4,SG922,SG,SpiceJet,8114,,
3113,AMD,DEL,06:05:00,5,01:40:00,07:45:00,5,SG8194,SG,SpiceJet,8114,,
3114,AMD,DEL,20:30:00,3,01:40:00,22:10:00,3,UK966,UK,Vistara,8114,9978,21824
3115,AMD,DEL,20:30:00,5,01:40:00,22:10:00,5,UK966,UK,Vistara,8114,9978,23742
3116,AMD,DEL,08:30:00,4,01:55:00,10:25:00,4,UK946,UK,Vistara,8114,9978,26138
3117,AMD,DEL,08:30:00,0,01:55:00,10:25:00,0,UK946,UK,Vistara,8114,11175,26138
3118,AMD,DEL,21:30:00,4,01:50:00,23:20:00,4,AI532,AI,Air India,8117,,21937
3119,AMD,DEL,21:30:00,5,01:50:00,23:20:00,5,AI532,AI,Air India,8117,,21937
3120,AMD,DEL,21:30:00,2,01:50:00,23:20:00,2,AI532,AI,Air India,8117,,41518
3121,AMD,BOM,22:10:00,0,01:05:00,23:15:00,0,UK956,UK,Vistara,6486,7760,31711
3122,AMD,BOM,22:10:00,5,01:05:00,23:15:00,5,UK956,UK,Vistara,6486,7760,17864
3123,AMD,BOM,05:05:00,5,01:10:00,06:15:00,5,UK918,UK,Vistara,6486,7588,17864
3124,AMD,BOM,05:05:00,0,01:10:00,06:15:00,0,UK918,UK,Vistara,6486,7760,13547
3125,AMD,BOM,08:25:00,5,01:15:00,09:40:00,5,UK936,UK,Vistara,6486,11056,31441
3126,AMD,BOM,22:10:00,3,01:05:00,23:15:00,3,UK956,UK,Vistara,6668,7760,22302
3127,AMD,BOM,22:10:00,6,01:05:00,23:15:00,6,UK956,UK,Vistara,6668,7760,17864
3128,AMD,BOM,22:10:00,2,01:05:00,23:15:00,2,UK956,UK,Vistara,6668,7760,
3129,AMD,BOM,22:10:00,1,01:05:00,23:15:00,1,UK956,UK,Vistara,6668,7760,13547
3130,AMD,BOM,05:05:00,6,01:10:00,06:15:00,6,UK918,UK,Vistara,6668,7760,17864
3131,AMD,BOM,05:05:00,2,01:10:00,06:15:00,2,UK918,UK,Vistara,6668,7760,13547
3132,AMD,BOM,05:05:00,3,01:10:00,06:15:00,3,UK918,UK,Vistara,6668,7760,13547
3133,AMD,BOM,05:05:00,1,01:10:00,06:15:00,1,UK918,UK,Vistara,6668,7760,13547
3134,AMD,BOM,05:05:00,4,01:10:00,06:15:00,4,UK918,UK,Vistara,6668,7760,17864
3135,AMD,BOM,08:25:00,0,01:15:00,09:40:00,0,UK936,UK,Vistara,6668,7760,13547
3136,AMD,BOM,08:25:00,3,01:15:00,09:40:00,3,UK936,UK,Vistara,6668,7760,29045
3137,AMD,BOM,08:25:00,4,01:15:00,09:40:00,4,UK936,UK,Vistara,6668,7760,26617
3138,AMD,BOM,08:25:00,1,01:15:00,09:40:00,1,UK936,UK,Vistara,6668,7760,13547
3139,AMD,BOM,08:25:00,2,01:15:00,09:40:00,2,UK936,UK,Vistara,6668,7760,13547
3140,AMD,BOM,08:25:00,6,01:15:00,09:40:00,6,UK936,UK,Vistara,6668,7760,17864
3141,AMD,BOM,20:45:00,3,01:20:00,22:05:00,3,AI638,AI,Air India,6671,,13648
3142,AMD,BOM,20:45:00,4,01:20:00,22:05:00,4,AI638,AI,Air India,6671,,
3143,AMD,BOM,20:45:00,1,01:20:00,22:05:00,1,AI638,AI,Air India,6671,,13648
3144,AMD,BOM,20:45:00,5,01:20:00,22:05:00,5,AI638,AI,Air India,6671,,14247
3145,AMD,BOM,20:45:00,0,01:20:00,22:05:00,0,AI638,AI,Air India,6671,,13648
3146,AMD,BLR,08:35:00,0,02:10:00,10:45:00,0,G8802,G8,Go First,9735,,
3147,AMD,BLR,08:35:00,2,02:10:00,10:45:00,2,G8802,G8,Go First,9735,,
3148,AMD,BLR,21:55:00,0,02:20:00,00:15:00,1,G8804,G8,Go First,9735,,
3149,AMD,BLR,21:55:00,2,02:20:00,00:15:00,3,G8804,G8,Go First,9735,,
3150,AMD,BLR,23:05:00,5,01:55:00,01:00:00,6,6E996,6E,IndiGo,9853,,
3151,AMD,BLR,23:05:00,2,01:55:00,01:00:00,3,6E996,6E,IndiGo,9853,,
3152,AMD,BLR,23:05:00,3,01:55:00,01:00:00,4,6E996,6E,IndiGo,9853,,
3153,AMD,BLR,23:05:00,4,01:55:00,01:00:00,5,6E996,6E,IndiGo,9853,,
3154,AMD,BLR,23:05:00,1,01:55:00,01:00:00,2,6E996,6E,IndiGo,9853,,
3155,AMD,BLR,23:05:00,6,01:55:00,01:00:00,0,6E996,6E,IndiGo,9853,,
3156,AMD,BLR,23:05:00,0,01:55:00,01:00:00,1,6E996,6E,IndiGo,9853,,
3157,AMD,BLR,08:35:00,3,02:10:00,10:45:00,3,G8802,G8,Go First,9853,,
3158,AMD,BLR,08:35:00,5,02:10:00,10:45:00,5,G8802,G8,Go First,9853,,
3159,AMD,BLR,15:00:00,3,02:15:00,17:15:00,3,6E758,6E,IndiGo,9853,,
3160,AMD,BLR,04:30:00,6,02:20:00,06:50:00,6,6E6422,6E,IndiGo,9853,,
3161,AMD,BLR,21:55:00,1,02:20:00,00:15:00,2,G8804,G8,Go First,9853,,
3162,AMD,BLR,07:40:00,2,02:20:00,10:00:00,2,6E823,6E,IndiGo,9853,,
3163,AMD,BLR,21:55:00,4,02:20:00,00:15:00,5,G8804,G8,Go First,9853,,
3164,AMD,BLR,21:55:00,5,02:20:00,00:15:00,6,G8804,G8,Go First,9853,,
3165,AMD,BLR,07:40:00,3,02:20:00,10:00:00,3,6E823,6E,IndiGo,9853,,
3166,AMD,BLR,04:30:00,5,02:20:00,06:50:00,5,6E6422,6E,IndiGo,9853,,
3167,AMD,BLR,07:40:00,4,02:20:00,10:00:00,4,6E823,6E,IndiGo,9853,,
3168,AMD,BLR,21:55:00,3,02:20:00,00:15:00,4,G8804,G8,Go First,9853,,
3169,AMD,BLR,04:30:00,2,02:20:00,06:50:00,2,6E6422,6E,IndiGo,9853,,
3170,AMD,BLR,07:40:00,6,02:20:00,10:00:00,6,6E823,6E,IndiGo,9853,,
3171,AMD,MAA,06:55:00,3,02:15:00,09:10:00,3,6.00E+299,6E,IndiGo,11174,,
3172,AMD,MAA,06:55:00,6,02:15:00,09:10:00,6,6.00E+299,6E,IndiGo,11174,,
3173,AMD,MAA,06:55:00,4,02:15:00,09:10:00,4,6.00E+299,6E,IndiGo,11174,,
3174,AMD,MAA,21:50:00,0,02:20:00,00:10:00,1,6E895,6E,IndiGo,11174,,
3175,AMD,MAA,21:50:00,4,02:20:00,00:10:00,5,6E895,6E,IndiGo,11174,,
3176,AMD,MAA,21:50:00,6,02:20:00,00:10:00,0,6E895,6E,IndiGo,11174,,
3177,AMD,MAA,21:50:00,2,02:20:00,00:10:00,3,6E895,6E,IndiGo,11174,,
3178,AMD,MAA,21:50:00,5,02:20:00,00:10:00,6,6E895,6E,IndiGo,11174,,
3179,AMD,MAA,21:50:00,1,02:20:00,00:10:00,2,6E895,6E,IndiGo,11174,,
3180,AMD,MAA,15:05:00,0,02:25:00,17:30:00,0,6E6796,6E,IndiGo,11174,,
3181,AMD,MAA,15:05:00,1,02:25:00,17:30:00,1,6E6796,6E,IndiGo,11174,,
3182,AMD,MAA,15:05:00,5,02:25:00,17:30:00,5,6E6796,6E,IndiGo,11174,,
3183,AMD,MAA,15:05:00,3,02:25:00,17:30:00,3,6E6796,6E,IndiGo,11174,,
3184,AMD,MAA,15:05:00,4,02:25:00,17:30:00,4,6E6796,6E,IndiGo,11174,,
3185,AMD,MAA,15:00:00,6,02:30:00,17:30:00,6,6E6796,6E,IndiGo,11174,,
3186,AMD,MAA,06:55:00,1,02:15:00,09:10:00,1,6.00E+299,6E,IndiGo,12140,,
3187,AMD,MAA,06:55:00,2,02:15:00,09:10:00,2,6.00E+299,6E,IndiGo,12140,,
3188,AMD,MAA,06:55:00,5,02:15:00,09:10:00,5,6.00E+299,6E,IndiGo,13106,,
3189,AMD,MAA,06:55:00,0,02:15:00,09:10:00,0,6.00E+299,6E,IndiGo,18057,,
3190,AMD,MAA,21:50:00,3,02:20:00,00:10:00,4,6E895,6E,IndiGo,18057,,
3191,AMD,COK,10:45:00,3,02:30:00,13:15:00,3,6E644,6E,IndiGo,8488,,
3192,AMD,COK,10:45:00,4,02:30:00,13:15:00,4,6E644,6E,IndiGo,9318,,
3193,AMD,COK,10:40:00,6,02:30:00,13:10:00,6,6E644,6E,IndiGo,9318,,
3194,AMD,COK,10:40:00,2,02:30:00,13:10:00,2,6E644,6E,IndiGo,9674,,
3195,AMD,COK,10:45:00,5,02:30:00,13:15:00,5,6E644,6E,IndiGo,10149,,
3196,AMD,HYD,22:45:00,5,01:45:00,00:30:00,6,6E383,6E,IndiGo,8221,,
3197,AMD,HYD,22:45:00,3,01:45:00,00:30:00,4,6E383,6E,IndiGo,8221,,
3198,AMD,HYD,22:45:00,1,01:45:00,00:30:00,2,6E383,6E,IndiGo,8454,,
3199,AMD,HYD,09:00:00,6,01:35:00,10:35:00,6,6E581,6E,IndiGo,8688,,
3200,AMD,HYD,22:45:00,0,01:45:00,00:30:00,1,6E383,6E,IndiGo,8688,,
3201,AMD,HYD,15:50:00,4,01:45:00,17:35:00,4,6E6594,6E,IndiGo,8921,,
3202,AMD,HYD,22:45:00,2,01:45:00,00:30:00,3,6E383,6E,IndiGo,8921,,
3203,AMD,HYD,09:00:00,4,01:35:00,10:35:00,4,6E581,6E,IndiGo,9620,,
3204,AMD,HYD,09:00:00,5,01:35:00,10:35:00,5,6E581,6E,IndiGo,9620,,
3205,AMD,HYD,09:00:00,2,01:35:00,10:35:00,2,6E581,6E,IndiGo,9620,,
3206,AMD,HYD,15:50:00,6,01:45:00,17:35:00,6,6E6594,6E,IndiGo,9620,,
3207,AMD,HYD,15:50:00,5,01:45:00,17:35:00,5,6E6594,6E,IndiGo,9620,,
3208,AMD,HYD,09:00:00,3,01:35:00,10:35:00,3,6E581,6E,IndiGo,10086,,
3209,AMD,HYD,15:50:00,2,01:45:00,17:35:00,2,6E6594,6E,IndiGo,10086,,
3210,AMD,HYD,15:50:00,3,01:45:00,17:35:00,3,6E6594,6E,IndiGo,10086,,
3211,AMD,HYD,15:50:00,1,01:45:00,17:35:00,1,6E6594,6E,IndiGo,10552,,
3212,AMD,HYD,22:45:00,4,01:45:00,00:30:00,5,6E383,6E,IndiGo,11019,,
3213,AMD,HYD,15:50:00,0,01:45:00,17:35:00,0,6E6594,6E,IndiGo,11019,,
3214,AMD,HYD,09:00:00,0,01:35:00,10:35:00,0,6E581,6E,IndiGo,12067,,
3215,AMD,HYD,09:00:00,1,01:35:00,10:35:00,1,6E581,6E,IndiGo,13000,,
3216,AMD,HYD,22:45:00,6,01:45:00,00:30:00,0,6E383,6E,IndiGo,14165,,
3217,AMD,CCU,05:55:00,0,02:40:00,08:35:00,0,G8532,G8,Go First,10086,,
3218,AMD,CCU,09:00:00,5,02:25:00,11:25:00,5,6E751,6E,IndiGo,10208,,
3219,AMD,CCU,09:00:00,2,02:25:00,11:25:00,2,6E751,6E,IndiGo,10208,,
3220,AMD,CCU,09:00:00,6,02:25:00,11:25:00,6,6E751,6E,IndiGo,10208,,
3221,AMD,CCU,09:00:00,1,02:25:00,11:25:00,1,6E751,6E,IndiGo,10208,,
3222,AMD,CCU,09:00:00,4,02:25:00,11:25:00,4,6E751,6E,IndiGo,10208,,
3223,AMD,CCU,09:00:00,3,02:25:00,11:25:00,3,6E751,6E,IndiGo,10208,,
3224,AMD,CCU,19:35:00,2,02:40:00,22:15:00,2,6E6367,6E,IndiGo,10208,,
3225,AMD,CCU,19:35:00,6,02:40:00,22:15:00,6,6E6367,6E,IndiGo,10208,,
3226,AMD,CCU,05:55:00,6,02:40:00,08:35:00,6,G8532,G8,Go First,10208,,
3227,AMD,CCU,19:35:00,4,02:40:00,22:15:00,4,6E6367,6E,IndiGo,10208,,
3228,AMD,CCU,05:55:00,4,02:40:00,08:35:00,4,G8532,G8,Go First,10208,,
3229,AMD,CCU,19:35:00,1,02:40:00,22:15:00,1,6E6367,6E,IndiGo,10208,,
3230,AMD,CCU,05:55:00,5,02:40:00,08:35:00,5,G8532,G8,Go First,10208,,
3231,AMD,CCU,05:55:00,1,02:40:00,08:35:00,1,G8532,G8,Go First,10208,,
3232,AMD,CCU,19:35:00,5,02:40:00,22:15:00,5,6E6367,6E,IndiGo,10208,,
3233,AMD,CCU,05:55:00,3,02:40:00,08:35:00,3,G8532,G8,Go First,10208,,
3234,AMD,CCU,19:35:00,3,02:40:00,22:15:00,3,6E6367,6E,IndiGo,10208,,
3235,AMD,CCU,06:10:00,1,02:50:00,09:00:00,1,6E966,6E,IndiGo,10208,,
3236,AMD,CCU,06:10:00,2,02:50:00,09:00:00,2,6E966,6E,IndiGo,10208,,
3237,AMD,CCU,06:10:00,5,02:50:00,09:00:00,5,6E966,6E,IndiGo,10208,,
3238,AMD,CCU,06:10:00,4,02:50:00,09:00:00,4,6E966,6E,IndiGo,10208,,
3239,AMD,CCU,06:10:00,6,02:50:00,09:00:00,6,6E966,6E,IndiGo,10208,,
3240,AMD,CCU,06:10:00,0,02:50:00,09:00:00,0,6E966,6E,IndiGo,10208,,
3241,AMD,CCU,06:10:00,3,02:50:00,09:00:00,3,6E966,6E,IndiGo,10208,,
3242,AMD,JAI,06:50:00,2,01:35:00,08:25:00,2,SG2975,SG,SpiceJet,6549,,
3243,AMD,JAI,06:50:00,6,01:35:00,08:25:00,6,SG2975,SG,SpiceJet,6549,,
3244,AMD,JAI,05:25:00,2,01:35:00,07:00:00,2,6E7114,6E,IndiGo,6939,,
3245,AMD,JAI,05:25:00,6,01:35:00,07:00:00,6,6E7114,6E,IndiGo,6939,,
3246,AMD,JAI,05:25:00,5,01:35:00,07:00:00,5,6E7114,6E,IndiGo,6939,,
3247,AMD,JAI,05:25:00,0,01:35:00,07:00:00,0,6E7114,6E,IndiGo,7172,,
3248,AMD,JAI,05:25:00,1,01:35:00,07:00:00,1,6E7114,6E,IndiGo,7172,,
3249,AMD,JAI,05:25:00,4,01:35:00,07:00:00,4,6E7114,6E,IndiGo,7172,,
3250,AMD,JAI,05:25:00,3,01:35:00,07:00:00,3,6E7114,6E,IndiGo,7639,,
3251,AMD,JAI,06:50:00,0,01:35:00,08:25:00,0,SG2975,SG,SpiceJet,7832,,
3252,AMD,JAI,15:10:00,0,01:40:00,16:50:00,0,6E7274,6E,IndiGo,8105,,
3253,AMD,JAI,15:20:00,2,01:30:00,16:50:00,2,6E7274,6E,IndiGo,9503,,
3254,AMD,JAI,15:10:00,1,01:40:00,16:50:00,1,6E7274,6E,IndiGo,9503,,
3255,AMD,JAI,15:10:00,5,01:40:00,16:50:00,5,6E7274,6E,IndiGo,9503,,
3256,AMD,JAI,15:10:00,4,01:40:00,16:50:00,4,6E7274,6E,IndiGo,11484,,
3257,AMD,JAI,06:50:00,5,01:35:00,08:25:00,5,SG2975,SG,SpiceJet,12377,,
3258,AMD,GOI,05:40:00,6,01:40:00,07:20:00,6,SG353,SG,SpiceJet,7262,,
3259,AMD,GOI,05:40:00,0,01:40:00,07:20:00,0,SG353,SG,SpiceJet,7973,,
3260,AMD,GOI,05:40:00,1,01:40:00,07:20:00,1,SG353,SG,SpiceJet,7973,,
3261,AMD,GOI,05:40:00,2,01:40:00,07:20:00,2,SG353,SG,SpiceJet,7973,,
3262,AMD,GOI,18:35:00,1,01:45:00,20:20:00,1,G81913,G8,Go First,8250,,
3263,AMD,GOI,18:35:00,0,01:45:00,20:20:00,0,G81913,G8,Go First,8250,,
3264,AMD,GOI,22:55:00,6,01:30:00,00:25:00,0,6E6954,6E,IndiGo,8369,,
3265,AMD,GOI,22:55:00,5,01:30:00,00:25:00,6,6E6954,6E,IndiGo,8369,,
3266,AMD,GOI,13:05:00,0,01:40:00,14:45:00,0,6E367,6E,IndiGo,8369,,
3267,AMD,GOI,13:05:00,5,01:40:00,14:45:00,5,6E367,6E,IndiGo,8369,,
3268,AMD,GOI,13:05:00,6,01:40:00,14:45:00,6,6E367,6E,IndiGo,8369,,
3269,AMD,GOI,20:55:00,2,01:40:00,22:35:00,2,6E6323,6E,IndiGo,8369,,
3270,AMD,GOI,20:55:00,0,01:40:00,22:35:00,0,6E6323,6E,IndiGo,8369,,
3271,AMD,GOI,13:05:00,1,01:40:00,14:45:00,1,6E367,6E,IndiGo,8369,,
3272,AMD,GOI,18:35:00,6,01:45:00,20:20:00,6,G81913,G8,Go First,8369,,
3273,AMD,GOI,18:35:00,2,01:45:00,20:20:00,2,G81913,G8,Go First,8369,,
3274,AMD,GOI,18:35:00,3,01:45:00,20:20:00,3,G81913,G8,Go First,8369,,
3275,AMD,GOI,18:35:00,4,01:45:00,20:20:00,4,G81913,G8,Go First,8369,,
3276,AMD,GOI,18:35:00,5,01:45:00,20:20:00,5,G81913,G8,Go First,8369,,
3277,AMD,GOI,05:00:00,6,02:05:00,07:05:00,6,G8415,G8,Go First,8369,,
3278,AMD,GOI,05:40:00,3,01:40:00,07:20:00,3,SG353,SG,SpiceJet,9635,,
3279,AMD,GOI,05:40:00,4,01:40:00,07:20:00,4,SG353,SG,SpiceJet,12957,,
3280,AMD,GOI,13:05:00,4,01:40:00,14:45:00,4,6E367,6E,IndiGo,16438,,
3281,AMD,GOI,13:05:00,3,01:40:00,14:45:00,3,6E367,6E,IndiGo,16438,,
3282,AMD,LKO,18:45:00,2,01:50:00,20:35:00,2,6E935,6E,IndiGo,8517,,
3283,AMD,LKO,18:45:00,5,01:50:00,20:35:00,5,6E935,6E,IndiGo,8517,,
3284,AMD,LKO,18:45:00,4,01:50:00,20:35:00,4,6E935,6E,IndiGo,8517,,
3285,AMD,LKO,18:45:00,3,01:50:00,20:35:00,3,6E935,6E,IndiGo,8517,,
3286,AMD,LKO,18:45:00,1,01:50:00,20:35:00,1,6E935,6E,IndiGo,8517,,
3287,AMD,LKO,18:45:00,0,01:50:00,20:35:00,0,6E935,6E,IndiGo,8517,,
3288,AMD,LKO,18:45:00,6,01:50:00,20:35:00,6,6E935,6E,IndiGo,8517,,
3289,AMD,LKO,07:20:00,0,01:55:00,09:15:00,0,6E6244,6E,IndiGo,8517,,
3290,AMD,LKO,07:20:00,6,01:55:00,09:15:00,6,6E6244,6E,IndiGo,8517,,
3291,AMD,LKO,07:20:00,3,01:55:00,09:15:00,3,6E6244,6E,IndiGo,8517,,
3292,AMD,LKO,07:20:00,4,01:55:00,09:15:00,4,6E6244,6E,IndiGo,8517,,
3293,AMD,LKO,07:20:00,2,01:55:00,09:15:00,2,6E6244,6E,IndiGo,8517,,
3294,AMD,LKO,07:20:00,5,01:55:00,09:15:00,5,6E6244,6E,IndiGo,8517,,
3295,AMD,LKO,07:20:00,1,01:55:00,09:15:00,1,6E6244,6E,IndiGo,8517,,
3296,AMD,PNQ,05:55:00,6,01:30:00,07:25:00,6,SG1077,SG,SpiceJet,6667,,
3297,AMD,PNQ,05:55:00,0,01:30:00,07:25:00,0,SG1077,SG,SpiceJet,6667,,
3298,AMD,PNQ,05:55:00,1,01:30:00,07:25:00,1,SG1077,SG,SpiceJet,6667,,
3299,AMD,PNQ,05:55:00,4,01:30:00,07:25:00,4,SG1077,SG,SpiceJet,6667,,
3300,AMD,PNQ,05:55:00,5,01:30:00,07:25:00,5,SG1077,SG,SpiceJet,6667,,
3301,AMD,PNQ,20:35:00,5,01:35:00,22:10:00,5,SG1084,SG,SpiceJet,6667,,
3302,AMD,PNQ,20:35:00,4,01:35:00,22:10:00,4,SG1084,SG,SpiceJet,6667,,
3303,AMD,PNQ,20:35:00,6,01:35:00,22:10:00,6,SG1084,SG,SpiceJet,6667,,
3304,AMD,PNQ,03:15:00,0,01:10:00,04:25:00,0,6E6335,6E,IndiGo,6939,,
3305,AMD,PNQ,20:35:00,3,01:35:00,22:10:00,3,SG1084,SG,SpiceJet,7025,,
3306,AMD,PNQ,14:00:00,3,01:05:00,15:05:00,3,6E522,6E,IndiGo,7064,,
3307,AMD,PNQ,14:00:00,4,01:05:00,15:05:00,4,6E522,6E,IndiGo,7064,,
3308,AMD,PNQ,14:00:00,1,01:05:00,15:05:00,1,6E522,6E,IndiGo,7064,,
3309,AMD,PNQ,14:00:00,0,01:05:00,15:05:00,0,6E522,6E,IndiGo,7064,,
3310,AMD,PNQ,03:15:00,4,01:10:00,04:25:00,4,6E6335,6E,IndiGo,7064,,
3311,AMD,PNQ,03:15:00,1,01:10:00,04:25:00,1,6E6335,6E,IndiGo,7064,,
3312,AMD,PNQ,03:15:00,3,01:10:00,04:25:00,3,6E6335,6E,IndiGo,7064,,
3313,AMD,PNQ,03:15:00,6,01:10:00,04:25:00,6,6E6335,6E,IndiGo,7064,,
3314,AMD,PNQ,03:15:00,2,01:10:00,04:25:00,2,6E6335,6E,IndiGo,7064,,
3315,AMD,PNQ,03:15:00,5,01:10:00,04:25:00,5,6E6335,6E,IndiGo,7064,,
3316,AMD,PNQ,20:50:00,1,01:15:00,22:05:00,1,6E794,6E,IndiGo,7064,,
3317,AMD,PNQ,20:50:00,6,01:15:00,22:05:00,6,6E794,6E,IndiGo,7064,,
3318,AMD,PNQ,20:50:00,0,01:15:00,22:05:00,0,6E794,6E,IndiGo,7064,,
3319,AMD,PNQ,20:50:00,2,01:15:00,22:05:00,2,6E794,6E,IndiGo,7064,,
3320,AMD,PNQ,20:50:00,5,01:15:00,22:05:00,5,6E794,6E,IndiGo,7064,,
3321,AMD,IXB,10:00:00,6,02:25:00,12:25:00,6,SG595,SG,SpiceJet,7810,,
3322,AMD,ATQ,19:10:00,6,02:25:00,21:35:00,6,SG3790,SG,SpiceJet,7046,,
3323,AMD,ATQ,19:10:00,3,02:25:00,21:35:00,3,SG3790,SG,SpiceJet,7337,,
3324,AMD,ATQ,19:10:00,2,02:25:00,21:35:00,2,SG3790,SG,SpiceJet,9435,,
3325,AMD,NAG,05:10:00,1,02:05:00,07:15:00,1,6E7207,6E,IndiGo,6592,,
3326,AMD,NAG,05:10:00,6,02:05:00,07:15:00,6,6E7207,6E,IndiGo,6865,,
3327,AMD,NAG,15:15:00,6,01:50:00,17:05:00,6,6E7197,6E,IndiGo,7161,,
3328,AMD,NAG,05:10:00,4,02:05:00,07:15:00,4,6E7207,6E,IndiGo,7161,,
3329,AMD,NAG,05:10:00,3,02:05:00,07:15:00,3,6E7207,6E,IndiGo,7161,,
3330,AMD,NAG,05:10:00,2,02:05:00,07:15:00,2,6E7207,6E,IndiGo,7161,,
